rat,rat1,rat2,rat3,Cstd,base,Gmax,Cmean,ACmean30,ACVar30
1.0,1.0,0.0,0.0,16.508801077847462,105.42904695132036,171.05078297077088,113.8169612987551,0.24055153768232423,0.2118081696714962
1.0,2.0,0.0,0.0,16.49465830364332,105.42904695132036,171.0406467926047,113.76410951418663,0.23892008840423026,0.21247072673701103
1.0,3.0,0.0,0.0,16.48065431064866,105.42904695132036,171.03029451306523,113.71173403482906,0.23730477739342376,0.2131237986011464
1.0,4.0,0.0,0.0,16.466786394751633,105.42904695132036,171.0197241800335,113.65982877554987,0.23570536491460625,0.21376750762614072
1.0,5.0,0.0,0.0,16.453051864999832,105.42904695132036,171.0089337401013,113.60838777986751,0.23412161921168895,0.2144019699259895
1.0,6.0,0.0,0.0,16.439448045220328,105.42904695132036,170.9979210377921,113.55740521458752,0.23255331162596177,0.21502730339607795
1.0,7.0,0.0,0.0,16.42597227618243,105.42904695132036,170.98668377753833,113.5068753643676,0.23100022136677956,0.21564362443904292
1.0,8.0,0.0,0.0,16.41262191863977,105.42904695132036,170.9752193910377,113.4567926276301,0.22946213181885444,0.21625104844037277
1.0,9.0,0.0,0.0,16.399394355239995,105.42904695132036,170.9635251772461,113.40715151208133,0.22793883219024652,0.21684968582677092
1.0,10.0,0.0,0.0,16.386286993888287,105.42904695132036,170.95159838483076,113.35794663102544,0.22643011565807603,0.21743964515835584
1.0,11.0,0.0,0.0,16.373297269201778,105.42904695132036,170.93943621281744,113.30917269983402,0.2249357792490631,0.21802103612287915
1.0,12.0,0.0,0.0,16.36042264543773,105.42904695132036,170.92703583122326,113.26082453250476,0.22345562400406704,0.21859396783581586
1.0,13.0,0.0,0.0,16.3476606176936,105.42904695132036,170.91439438098672,113.21289703856411,0.2219894562013986,0.21915854467445553
1.0,14.0,0.0,0.0,16.33500871400016,105.42904695132036,170.9015089888395,113.1653852201323,0.2205370845797877,0.21971487063104111
1.0,15.0,0.0,0.0,16.322464496899496,105.42904695132036,170.88979768188872,113.11828416897184,0.21909832247196684,0.22026304548329007
1.0,16.0,0.0,0.0,16.310025564237872,105.42904695132036,170.87878877288037,113.07158906423597,0.21767298531122511,0.22080317120901422
1.0,17.0,0.0,0.0,16.297689550322392,105.42904695132036,170.86753513841933,113.02529516983988,0.21626089082895086,0.22133535111816285
1.0,18.0,0.0,0.0,16.285454126552704,105.42904695132036,170.85603400250994,112.97939783187778,0.21486186220139603,0.22185968178459892
1.0,19.0,0.0,0.0,16.273317002363314,105.42904695132036,170.84428260506715,112.9338924767587,0.21347572498559134,0.22237625953415383
1.0,20.0,0.0,0.0,16.261276571382794,105.42904695132036,170.8322782067547,112.88877355182538,0.21210236815307212,0.2228851473528257
1.0,21.0,0.0,0.0,16.24934302180345,105.42904695132036,170.82001809826482,112.84401623746291,0.21074280701333972,0.22338579075684561
1.0,22.0,0.0,0.0,16.237509513488714,105.42904695132036,170.8074996024029,112.79962357954682,0.20939643973584665,0.22387852005194014
1.0,23.0,0.0,0.0,16.225770899906287,105.42904695132036,170.79472008177106,112.75559609296664,0.2080628203377268,0.2243635836621668
1.0,24.0,0.0,0.0,16.21412372682872,105.42904695132036,170.7816768973599,112.71193169826118,0.20674166292889448,0.22484114008058942
1.0,25.0,0.0,0.0,16.202565090019597,105.42904695132036,170.76836729710814,112.66862756989437,0.20543273279450033,0.2253113181250739
1.0,26.0,0.0,0.0,16.191092374884587,105.42904695132036,170.75478854276955,112.62568055156274,0.20413582010313597,0.22577423526074303
1.0,27.0,0.0,0.0,16.17970315334189,105.42904695132036,170.7409379603902,112.58308731969487,0.20285073013290733,0.22623000232100718
1.0,28.0,0.0,0.0,16.168395132197684,105.42904695132036,170.72681294315302,112.54084446301697,0.20157727955100696,0.22667872327484662
1.0,29.0,0.0,0.0,16.157166123893802,105.42904695132036,170.71241095216467,112.49894852658814,0.20031529285562616,0.22712049783137342
1.0,30.0,0.0,0.0,16.146014027455386,105.42904695132036,170.69772952003535,112.45739603977887,0.1990646019506286,0.22755542346124702
1.0,31.0,0.0,0.0,16.134936816186787,105.42904695132036,170.68276625343438,112.4161835336438,0.19782504316433194,0.22798359555025516
1.0,32.0,0.0,0.0,16.12393252933751,105.42904695132036,170.66751882922983,112.37530755114159,0.19659645917877075,0.2284051042944585
1.0,33.0,0.0,0.0,16.112999265173567,105.42904695132036,170.65424426428353,112.33476465575016,0.19537869602437039,0.22882003737358292
1.0,34.0,0.0,0.0,16.102135175171355,105.42904695132036,170.64080518270308,112.29455143750785,0.1941716038853125,0.22922848142062457
1.0,35.0,0.0,0.0,16.091338460586215,105.42904695132036,170.62708113804035,112.25466451523903,0.19297503391983933,0.22963052530822467
1.0,36.0,0.0,0.0,16.08060736793974,105.42904695132036,170.6130701388938,112.21510053982074,0.19178884182576106,0.23002625478230912
1.0,37.0,0.0,0.0,16.06994018320745,105.42904695132036,170.59877026374406,112.17585619556701,0.19061288523067516,0.2304157541050914
1.0,38.0,0.0,0.0,16.05933522211368,105.42904695132036,170.58417965901447,112.13692819710579,0.1894470249155389,0.23079910506434304
1.0,39.0,0.0,0.0,16.04879079938291,105.42904695132036,170.569296534004,112.09831328238033,0.18829112537266782,0.23117638772046856
2.0,0.0,0.0,0.0,16.478749770941874,105.42904695132036,170.91038855009398,113.85307227755894,0.24233914066061898,0.2109163365909525
2.0,1.0,0.0,0.0,16.46424663824694,105.42904695132036,170.89963828902768,113.79976800861157,0.2406915507152629,0.21158665419724057
2.0,2.0,0.0,0.0,16.449885529453123,105.42904695132036,170.88867134084262,113.74694583078227,0.23906032493908447,0.21224737310115016
2.0,3.0,0.0,0.0,16.435663773966503,105.42904695132036,170.8774861308463,113.69459952395673,0.23744521477378494,0.21289862022805262
2.0,4.0,0.0,0.0,16.421578712000233,105.42904695132036,170.8660809838948,113.64272300287213,0.23584598075676969,0.2135405176185416
2.0,5.0,0.0,0.0,16.407627694114172,105.42904695132036,170.85445411235312,113.5913103114865,0.2342623897074355,0.21417318319366216
2.0,6.0,0.0,0.0,16.393808083373987,105.42904695132036,170.84260353405273,113.54035561750041,0.23269421294132422,0.21479673463885138
2.0,7.0,0.0,0.0,16.380117257239274,105.42904695132036,170.8305269706201,113.48985320708422,0.23114122898127334,0.21541128938383589
2.0,8.0,0.0,0.0,16.366552610679374,105.42904695132036,170.8182220286704,113.43979748022983,0.22960322107681477,0.21601696331903747
2.0,9.0,0.0,0.0,16.353111558745393,105.42904695132036,170.80568624245694,113.39018294670144,0.22807997820378662,0.21661386760702206
2.0,10.0,0.0,0.0,16.339791539059306,105.42904695132036,170.79291707975267,113.34100422189147,0.22657129345370391,0.21720211117881771
2.0,11.0,0.0,0.0,16.326590014497945,105.42904695132036,170.7799119546003,113.29225602346737,0.2250769639143059,0.21778180386088844
2.0,12.0,0.0,0.0,16.31350447561539,105.42904695132036,170.7666682402631,113.24393316782889,0.22359679053596748,0.21835305551229867
2.0,13.0,0.0,0.0,16.30053244221774,105.42904695132036,170.75318327545594,113.19603056696761,0.22213057976287245,0.2189159707456504
2.0,14.0,0.0,0.0,16.287671465981703,105.42904695132036,170.74170662022317,113.14854322554771,0.2206781406453783,0.2194706536596774
2.0,15.0,0.0,0.0,16.274919131275144,105.42904695132036,170.73012193521387,113.1014662379323,0.21923928643685286,0.22001720471973343
2.0,16.0,0.0,0.0,16.262273056641188,105.42904695132036,170.71829586358183,113.0547947858501,0.21781383313083444,0.22055572538635632
2.0,17.0,0.0,0.0,16.249730895942772,105.42904695132036,170.70622579148406,113.00852413566938,0.21640159862924663,0.22108631942921106
2.0,18.0,0.0,0.0,16.237290339158484,105.42904695132036,170.69390910774382,112.96264963605718,0.21500240618493294,0.22160908402279691
2.0,19.0,0.0,0.0,16.224949113151943,105.42904695132036,170.68134321020182,112.91716671588635,0.2136160819883153,0.22212411492633885
2.0,20.0,0.0,0.0,16.2127049822287,105.42904695132036,170.6685255139165,112.87207088164489,0.21224245384195897,0.22263150893165254
2.0,21.0,0.0,0.0,16.200565820290592,105.42904695132036,170.6554534584585,112.82734117299462,0.21088231708743824,0.22313083281335325
2.0,22.0,0.0,0.0,16.188530143975555,105.42904695132036,170.64212450740493,112.7829718893366,0.209535579135419,0.2236221385564907
2.0,23.0,0.0,0.0,16.17659109821817,105.42904695132036,170.62853604414073,112.73896634655696,0.20820162971684786,0.22410576428248677
2.0,24.0,0.0,0.0,16.164744979336668,105.42904695132036,170.61468535805918,112.69532288980358,0.20688015786059383,0.22458188268819818
2.0,25.0,0.0,0.0,16.152988779620557,105.42904695132036,170.60056978226388,112.65203888071204,0.2055709181669096,0.22505062847773497
2.0,26.0,0.0,0.0,16.141319830525383,105.42904695132036,170.58618670858016,112.60911127012696,0.2042736951360913,0.22551212183101357
2.0,27.0,0.0,0.0,16.12973567263073,105.42904695132036,170.57153359017784,112.56653680407018,0.20298829040702948,0.22596647583567778
2.0,28.0,0.0,0.0,16.118233993939103,105.42904695132036,170.55660794266797,112.52431212029023,0.20171451803177637,0.22641379619513874
2.0,29.0,0.0,0.0,16.106812595476946,105.42904695132036,170.54140734568827,112.48243380056593,0.2004522009088954,0.2268541835306664
2.0,30.0,0.0,0.0,16.095469369914383,105.42904695132036,170.52592945077532,112.44089840274223,0.19920116993474807,0.2272877355937787
2.0,31.0,0.0,0.0,16.084202286984446,105.42904695132036,170.5113211074362,112.39970248054473,0.19796126046719176,0.22771454856806256
2.0,32.0,0.0,0.0,16.073009384981006,105.42904695132036,170.49767710373092,112.35884259546712,0.19673231469060617,0.2281347131056384
2.0,33.0,0.0,0.0,16.061888762645474,105.42904695132036,170.48375498862578,112.31831532655625,0.19551417814353075,0.228548317202587
2.0,34.0,0.0,0.0,16.05083857298464,105.42904695132036,170.46955273380254,112.27811727704797,0.19430670094380667,0.2289554472713295
2.0,35.0,0.0,0.0,16.0398570201868,105.42904695132036,170.4550683777757,112.23824507715013,0.1931097341463271,0.2293561922457141
2.0,36.0,0.0,0.0,16.028942354348633,105.42904695132036,170.44030002709204,112.19869538788126,0.19192313309524225,0.229750638295803
2.0,37.0,0.0,0.0,16.01809286645931,105.42904695132036,170.42524585758804,112.15946490274999,0.1907467557136528,0.23013886961037755
2.0,38.0,0.0,0.0,16.007306881114676,105.42904695132036,170.40990410922603,112.1205503458522,0.18958046255586644,0.23052096814622017
2.0,39.0,0.0,0.0,15.996582731723693,105.42904695132036,170.39427309097857,112.08194846697977,0.188424118309337,0.23089701367400287
3.0,0.0,0.0,0.0,16.434508089657236,105.42904695132036,170.76025751255943,113.83585240630265,0.24247773858984684,0.210696513619047
3.0,1.0,0.0,0.0,16.41978775811835,105.42904695132036,170.7486828727092,113.78257848198211,0.2408303867230357,0.2113649759513861
3.0,2.0,0.0,0.0,16.405209978746946,105.42904695132036,170.73688910661843,113.72978621706974,0.23919937864863092,0.21202385103144197
3.0,3.0,0.0,0.0,16.390772127610724,105.42904695132036,170.72487492316745,113.6774693902625,0.2375844640474835,0.21267326721859123
3.0,4.0,0.0,0.0,16.37647158927339,105.42904695132036,170.7126389208432,113.62562191598178,0.23598540366306092,0.2133133462825786
3.0,5.0,0.0,0.0,16.362305756222842,105.42904695132036,170.70017943659727,113.57423783829917,0.23440196259289883,0.21394420830439365
3.0,6.0,0.0,0.0,16.348272030598153,105.42904695132036,170.68749452402704,113.52331132569456,0.23283391244639656,0.214565970360585
3.0,7.0,0.0,0.0,16.334367826799728,105.42904695132036,170.67458212667825,113.4728366654815,0.23128103068876102,0.21517875129797642
3.0,8.0,0.0,0.0,16.32059057415467,105.42904695132036,170.66144009216825,113.4228082593854,0.22974310066099504,0.21578266719142652
3.0,9.0,0.0,0.0,16.306937719795275,105.42904695132036,170.6480661851108,113.37322061882365,0.22821991089628657,0.2163778302024413
3.0,10.0,0.0,0.0,16.29340673144691,105.42904695132036,170.634458096554,113.32406836129303,0.22671125448437263,0.21696434953682173
3.0,11.0,0.0,0.0,16.279995100131504,105.42904695132036,170.62061345445315,113.27534620665747,0.2252169284908416,0.21754233522757746
3.0,12.0,0.0,0.0,16.266700342875016,105.42904695132036,170.60717129819125,113.22704897360754,0.22373673384579754,0.21811189776233506
3.0,13.0,0.0,0.0,16.25352000437524,105.42904695132036,170.5952471745259,113.17917157658763,0.2222704770450802,0.2186731421614523
3.0,14.0,0.0,0.0,16.24045165943488,105.42904695132036,170.58308706976854,113.1317090227569,0.22081796751719016,0.21922617250676868
3.0,15.0,0.0,0.0,16.22749291436769,105.42904695132036,170.5706885722255,113.08465640902308,0.21937901837734278,0.21977109006851356
3.0,16.0,0.0,0.0,16.214641408389355,105.42904695132036,170.55804924930493,113.03800891957317,0.2179534461376861,0.22030799583797617
3.0,17.0,0.0,0.0,16.20189481449084,105.42904695132036,170.5451666533146,112.99176182323717,0.21654106896798403,0.22083699385134162
3.0,18.0,0.0,0.0,16.189250841408832,105.42904695132036,170.53203834142835,112.94591047124422,0.21514171010298969,0.22135818208062427
3.0,19.0,0.0,0.0,16.176707233245434,105.42904695132036,170.5186618691824,112.90045029486042,0.21375519634299783,0.2218716557516348
3.0,20.0,0.0,0.0,16.16426177064464,105.42904695132036,170.50503480324187,112.85537680316318,0.21238135586097848,0.2223775117231276
3.0,21.0,0.0,0.0,16.15191848592862,105.42904695132036,170.49115470606674,112.81067538098766,0.21102061668590072,0.22287551823583812
3.0,22.0,0.0,0.0,16.13968205171389,105.42904695132036,170.4770189788592,112.76633029459687,0.20967347473218634,0.22336540629936558
3.0,23.0,0.0,0.0,16.127544130826436,105.42904695132036,170.46262499454173,112.72234728421512,0.20833917614533984,0.22384759217422442
3.0,24.0,0.0,0.0,16.115500675561172,105.42904695132036,170.44797016811975,112.6787252724117,0.2070173757889324,0.22432226773131753
3.0,25.0,0.0,0.0,16.103548550363,105.42904695132036,170.43305196733195,112.63546184752457,0.20570781512960462,0.22478957497448943
3.0,26.0,0.0,0.0,16.0916850221128,105.42904695132036,170.41786791264084,112.59255408363394,0.20441027197176748,0.22524963735238734
3.0,27.0,0.0,0.0,16.079907594682815,105.42904695132036,170.40241558349922,112.54999880495922,0.2031245438940623,0.22570257034134136
3.0,28.0,0.0,0.0,16.06821393412265,105.42904695132036,170.38669261707292,112.50779270324836,0.20185044180207576,0.22614848171865956
3.0,29.0,0.0,0.0,16.056601828097627,105.42904695132036,170.3706967138577,112.46593240010702,0.20058778712134273,0.22658747299182674
3.0,30.0,0.0,0.0,16.045069160930474,105.42904695132036,170.35680237065858,112.42441448399194,0.199336409225694,0.22701964247091821
3.0,31.0,0.0,0.0,16.03361389780101,105.42904695132036,170.34266702134514,112.38323553276706,0.19809614277870352,0.2274450869149431
3.0,32.0,0.0,0.0,16.02223407512294,105.42904695132036,170.32825819636776,112.34239212762174,0.196866829117086,0.22786389767257667
3.0,33.0,0.0,0.0,16.010927791230134,105.42904695132036,170.313573907682,112.3018808640367,0.19564831343433872,0.22827616298689876
3.0,34.0,0.0,0.0,15.99969320022306,105.42904695132036,170.29861223028374,112.26169835908202,0.19444044552976109,0.22868196923729733
3.0,35.0,0.0,0.0,15.98852850840589,105.42904695132036,170.28337130307756,112.22184125483778,0.19324307654097367,0.2290814052349573
3.0,36.0,0.0,0.0,15.977431969026703,105.42904695132036,170.26784933242703,112.18230622283941,0.1920560612996534,0.22947455768776157
3.0,37.0,0.0,0.0,15.966401877086245,105.42904695132036,170.25204458707833,112.14308996603545,0.1908792580115937,0.22986151073585415
3.0,38.0,0.0,0.0,15.955436564510943,105.42904695132036,170.2359554035382,112.10418921772313,0.18971252709798625,0.23024234645353037
3.0,39.0,0.0,0.0,15.944534380173327,105.42904695132036,170.21958016205937,112.06560073902347,0.18855573329101058,0.2306171444341653
4.0,0.0,0.0,0.0,16.390360912636453,105.42904695132036,170.6103146676874,113.81863616021097,0.24261515727623445,0.2104765351355071
4.0,1.0,0.0,0.0,16.37542504451979,105.42904695132036,170.59791962417842,113.76539288218531,0.24096803735716177,0.21114313655617736
4.0,2.0,0.0,0.0,16.360632259293748,105.42904695132036,170.58530302168515,113.71263083356595,0.23933724086024727,0.2118001623358622
4.0,3.0,0.0,0.0,16.34597998015559,105.42904695132036,170.57246384076467,113.66034379151266,0.23772251640981967,0.21244774135361996
4.0,4.0,0.0,0.0,16.331465635604,105.42904695132036,170.55940074936763,113.60852566976112,0.23612362452418686,0.21308599562924108
4.0,5.0,0.0,0.0,16.317086660087206,105.42904695132036,170.5461121664243,113.55717051233259,0.23454032863425772,0.21371504728257584
4.0,6.0,0.0,0.0,16.302840495320343,105.42904695132036,170.53259639497153,113.5062724882709,0.23297240066533131,0.21433501274521524
4.0,7.0,0.0,0.0,16.288724592660884,105.42904695132036,170.51885162889073,113.4558258860068,0.2314196168594314,0.21494601239074138
4.0,8.0,0.0,0.0,16.274736415839243,105.42904695132036,170.50487595811282,113.4058251085373,0.2298817607225139,0.21554816240165842
4.0,9.0,0.0,0.0,16.26087344415022,105.42904695132036,170.4906673783597,113.35626466909345,0.22835862024209883,0.21614157602941642
4.0,10.0,0.0,0.0,16.247133175517025,105.42904695132036,170.4762238042388,113.30713918700543,0.2268499885524244,0.2167263627158607
4.0,11.0,0.0,0.0,16.233513129392847,105.42904695132036,170.46291505757463,113.25844338428202,0.22535566261837386,0.2173026327656219
4.0,12.0,0.0,0.0,16.220010848931725,105.42904695132036,170.45041403606905,113.21017208187548,0.22387544341504853,0.21787049717900778
4.0,13.0,0.0,0.0,16.2066239039196,105.42904695132036,170.43767943189675,113.1623201966235,0.22240913738066787,0.21843006156195857
4.0,14.0,0.0,0.0,16.19334989216932,105.42904695132036,170.4247090521809,113.1148827381096,0.22095655434785286,0.2189814299101381
4.0,15.0,0.0,0.0,16.180186441764132,105.42904695132036,170.41150066784644,113.06785480564616,0.21951750729959124,0.21952470430802296
4.0,16.0,0.0,0.0,16.167131212370247,105.42904695132036,170.39805202236155,113.02123158584024,0.21809181319049867,0.2200599853933192
4.0,17.0,0.0,0.0,16.154181896776013,105.42904695132036,170.3843608425155,112.97500835006232,0.21667929054411508,0.22058737728122776
4.0,18.0,0.0,0.0,16.141336221345885,105.42904695132036,170.3704248429981,112.92918045197959,0.21527976251489916,0.2211069788893982
4.0,19.0,0.0,0.0,16.128591947709765,105.42904695132036,170.35624173911583,112.88374332533195,0.21389305646439405,0.22161888498917498
4.0,20.0,0.0,0.0,16.1159468727887,105.42904695132036,170.34180916213174,112.8386924816388,0.21251900101665014,0.22212319232949423
4.0,21.0,0.0,0.0,16.10340177428337,105.42904695132036,170.32712457708496,112.79401867801957,0.21115771133414943,0.22261984065785545
4.0,22.0,0.0,0.0,16.090965886896807,105.42904695132036,170.312185456379,112.74969877453508,0.20981012180214628,0.22310832242480638
4.0,23.0,0.0,0.0,16.07863062129153,105.42904695132036,170.29698931130267,112.70573891888085,0.20847545240195237,0.2235890677946889
4.0,24.0,0.0,0.0,16.066391425432258,105.42904695132036,170.28153369450177,112.66213887163912,0.20715330830824155,0.22406229626244026
4.0,25.0,0.0,0.0,16.054245002495897,105.42904695132036,170.26581620650015,112.61889650116038,0.2058434145414748,0.22452815901626597
4.0,26.0,0.0,0.0,16.042188542510953,105.42904695132036,170.24983449796363,112.5760090249103,0.20454554102465342,0.22498678342519846
4.0,27.0,0.0,0.0,16.03021950613746,105.42904695132036,170.2335862703802,112.53347335523324,0.2032594805058358,0.22543828766979696
4.0,28.0,0.0,0.0,16.018335533940974,105.42904695132036,170.21820851605887,112.49128624367283,0.20198504054559793,0.22588278174764065
4.0,29.0,0.0,0.0,16.00653439737836,105.42904695132036,170.20384559476202,112.44944435510715,0.20072204087705714,0.22632036822181126
4.0,30.0,0.0,0.0,15.994813971059724,105.42904695132036,170.18921567021115,112.4079443109187,0.19947030901848473,0.2267511461614801
4.0,31.0,0.0,0.0,15.983172214350018,105.42904695132036,170.17431674531207,112.36678271489373,0.19822967904602198,0.22717521275136582
4.0,32.0,0.0,0.0,15.971607160557344,105.42904695132036,170.15914687961128,112.32595616907307,0.1969999912392101,0.22759266019775168
4.0,33.0,0.0,0.0,15.960116907040634,105.42904695132036,170.14370419179835,112.2854612862914,0.19578109050546505,0.22800357697084037
4.0,34.0,0.0,0.0,15.948699608264889,105.42904695132036,170.12798685850865,112.24529469817729,0.19457282610883744,0.2284080495927159
4.0,35.0,0.0,0.0,15.937353471956445,105.42904695132036,170.11199311705684,112.20545305919691,0.19337504938248262,0.2288061666099288
4.0,36.0,0.0,0.0,15.926076753845834,105.42904695132036,170.09572127172177,112.16593305178334,0.19218761459334577,0.22919801531376163
4.0,37.0,0.0,0.0,15.914867752568933,105.42904695132036,170.07916968454757,112.12673138864726,0.19101038013635946,0.22958367986725742
4.0,38.0,0.0,0.0,15.903724805324007,105.42904695132036,170.06233667901583,112.08784481215959,0.1898432064188239,0.22996324239914323
4.0,39.0,0.0,0.0,15.892646273299777,105.42904695132036,170.0452205152927,112.04927009394721,0.18868595806785438,0.2303367824386063
5.0,0.0,0.0,0.0,16.346308830376724,105.42904695132036,170.46056283618057,113.8014237031242,0.2427513887589412,0.21025640256684963
5.0,1.0,0.0,0.0,16.33115908921654,105.42904695132036,170.44735139766937,113.74821137016825,0.24110449427591826,0.21092113766904405
5.0,2.0,0.0,0.0,16.316152964186877,105.42904695132036,170.43391594258134,113.69547983841461,0.23947390300572133,0.2115763087504874
5.0,3.0,0.0,0.0,16.30128792472184,105.42904695132036,170.4202554756433,113.64322288292337,0.2378593631477991,0.21222204440388312
5.0,4.0,0.0,0.0,16.286561444063487,105.42904695132036,170.40636880067296,113.59143441657872,0.236260634349423,0.21285846762947228
5.0,5.0,0.0,0.0,16.27197099879437,105.42904695132036,170.39225460233087,113.54010848320792,0.2346774786965238,0.2134857021074691
5.0,6.0,0.0,0.0,16.257514070344094,105.42904695132036,170.3779114441177,113.48923925211999,0.23310966820721285,0.2141038639367624
5.0,7.0,0.0,0.0,16.243188146824366,105.42904695132036,170.3633377710576,113.43882101260367,0.23155697793523014,0.21471307485785115
5.0,8.0,0.0,0.0,16.228990726635683,105.42904695132036,170.34853191544036,113.38884816892119,0.23001919150527447,0.2153134512478922
5.0,9.0,0.0,0.0,16.214919321640117,105.42904695132036,170.33349210797525,113.3393152358329,0.22849609631781348,0.21590510744770552
5.0,10.0,0.0,0.0,16.200971459888677,105.42904695132036,170.3202769822918,113.29021683455449,0.22698748556225015,0.21648815314475084
